CD_IDENTIFICADOR;CD_PRODUTO;CD_LOTE;DT_VALIDADE;CD_UNI_PRO;DS_UNIDADE
727186;1879;AN2717;2023-02-28;48972;TB30GR
740012;1879;AN2717;2023-02-28;48972;TB30GR
734685;1879;AN2717;2023-02-28;48972;TB30GR
730999;1879;AN2717;2023-02-28;48972;TB30GR
729141;1879;AN2717;2023-02-28;48972;TB30GR
745249;1879;AN2717;2023-02-28;48972;TB30GR
740194;1879;AN2717;2023-02-28;48972;TB30GR
736320;1879;AN2717;2023-02-28;48972;TB30GR
737606;1879;AN2717;2023-02-28;48972;TB30GR
742175;1879;AN2717;2023-02-28;48972;TB30GR
739623;1879;AN2717;2023-02-28;48972;TB30GR
724506;1879;AN2717;2023-02-28;48972;TB30GR
721614;1879;AN2717;2023-02-28;48972;TB30GR
713258;1879;AN2717;2023-02-28;48972;TB30GR
716101;1879;AN2717;2023-02-28;48972;TB30GR
715012;1879;AN2717;2023-02-28;48972;TB30GR
773437;1880;0102;2021-10-30;48758;AMP4ML
819619;1880;3256;2022-10-30;48758;AMP4ML
811087;1880;4555;2022-05-30;48758;AMP4ML
776426;1880;20158;2023-10-30;48758;AMP4ML
775840;1880;201585;2023-10-30;48758;AMP4ML
776060;1880;568895;2023-10-30;48758;AMP4ML
796385;1880;2010546;2022-10-30;48758;AMP4ML
796319;1880;2011281;2022-11-30;48758;AMP4ML
801749;1880;2040557;2022-04-30;48758;AMP4ML
795914;1880;6547855;2022-10-30;48758;AMP4ML
829282;1880;20020362;2022-02-28;48758;AMP4ML
777271;1880;20020362;2022-02-28;48758;AMP4ML
686448;1880;20020362;2022-02-28;48758;AMP4ML
817467;1880;20030418;2022-03-30;48758;AMP4ML
825884;1880;20030418;2022-03-30;48758;AMP4ML
828428;1880;20030418;2022-03-30;48758;AMP4ML
827145;1880;20030418;2022-03-30;48758;AMP4ML
827060;1880;20030418;2022-03-30;48758;AMP4ML
825632;1880;20030418;2022-03-30;48758;AMP4ML
798784;1880;20030418;2022-03-30;48758;AMP4ML
688602;1880;20030418;2022-03-30;48758;AMP4ML
710722;1880;20030418;2022-03-31;48758;AMP4ML
707851;1880;20030418;2022-03-31;48758;AMP4ML
687824;1880;20030418;2022-03-31;48758;AMP4ML
691575;1880;20030418;2022-03-31;48758;AMP4ML
689869;1880;20030418;2022-03-31;48758;AMP4ML
687846;1880;20030418;2022-03-31;48758;AMP4ML
687800;1880;20030418;2022-03-31;48758;AMP4ML
687798;1880;20030418;2022-03-31;48758;AMP4ML
696643;1880;20030418;2022-03-31;48758;AMP4ML
801754;1880;20040566;2022-04-30;48758;AMP4ML
734216;1880;20040566;2022-04-30;48758;AMP4ML
690530;1880;20040566;2022-04-30;48758;AMP4ML
704062;1880;20040566;2022-04-30;48758;AMP4ML
694805;1880;20040566;2022-04-30;48758;AMP4ML
820803;1880;20040598;2022-04-30;48758;AMP4ML
810199;1880;20040598;2022-04-30;48758;AMP4ML
827925;1880;20040598;2022-04-30;48758;AMP4ML
692696;1880;20040598;2022-04-30;48758;AMP4ML
692664;1880;20040598;2022-04-30;48758;AMP4ML
703360;1880;20040598;2022-04-30;48758;AMP4ML
694300;1880;20040598;2022-04-30;48758;AMP4ML
692773;1880;20040598;2022-04-30;48758;AMP4ML
696487;1880;20040598;2022-04-30;48758;AMP4ML
785050;1880;20040642;2022-04-30;48758;AMP4ML
739191;1880;20040642;2022-04-30;48758;AMP4ML
691992;1880;20040642;2022-04-30;48758;AMP4ML
691857;1880;20040642;2022-04-30;48758;AMP4ML
691785;1880;20040642;2022-04-30;48758;AMP4ML
694123;1880;20040658;2022-04-30;48758;AMP4ML
693622;1880;20040658;2022-04-30;48758;AMP4ML
696135;1880;20040658;2022-04-30;48758;AMP4ML
694163;1880;20050731;2022-05-30;48758;AMP4ML
800818;1880;20050732;2022-05-30;48758;AMP4ML
794832;1880;20050732;2022-05-30;48758;AMP4ML
717245;1880;20050732;2022-05-30;48758;AMP4ML
707848;1880;20050732;2022-05-30;48758;AMP4ML
716249;1880;20050732;2022-05-30;48758;AMP4ML
702213;1880;20050732;2022-05-30;48758;AMP4ML
694224;1880;20050732;2022-05-30;48758;AMP4ML
703361;1880;20050732;2022-05-30;48758;AMP4ML
692969;1880;20050732;2022-05-30;48758;AMP4ML
694164;1880;20050734;2022-05-30;48758;AMP4ML
694268;1880;20050734;2022-05-30;48758;AMP4ML
694257;1880;20050734;2022-05-30;48758;AMP4ML
694165;1880;20050734;2022-05-30;48758;AMP4ML
696139;1880;20050734;2022-05-30;48758;AMP4ML
694749;1880; 20050734;2022-05-31;48758;AMP4ML
700362;1880;20050748;2022-05-30;48758;AMP4ML
694760;1880;20050748;2022-05-30;48758;AMP4ML
821442;1880;20050748;2022-05-31;48758;AMP4ML
827416;1880;20050748;2022-05-31;48758;AMP4ML
801934;1880;20050748;2022-05-31;48758;AMP4ML
728952;1880; 20050748;2022-05-31;48758;AMP4ML
752641;1880;20050748;2022-05-31;48758;AMP4ML
728268;1880;20050748;2022-05-31;48758;AMP4ML
747960;1880;20050748;2022-05-31;48758;AMP4ML
755475;1880;20050748;2022-05-31;48758;AMP4ML
751555;1880;20050748;2022-05-31;48758;AMP4ML
752554;1880;20050748;2022-05-31;48758;AMP4ML
718818;1880; 20050748;2022-05-31;48758;AMP4ML
707871;1880;20050748;2022-05-31;48758;AMP4ML
707652;1880;20050748;2022-05-31;48758;AMP4ML
710724;1880;20050748;2022-05-31;48758;AMP4ML
707720;1880;20050748;2022-05-31;48758;AMP4ML
695165;1880;20050748;2022-05-31;48758;AMP4ML
703603;1880;20050748;2022-05-31;48758;AMP4ML
700563;1880;20050748;2022-05-31;48758;AMP4ML
705727;1880; 20050748;2022-05-31;48758;AMP4ML
705307;1880;20050748;2022-05-31;48758;AMP4ML
695201;1880;20050748;2022-05-31;48758;AMP4ML
695123;1880; 20050748;2022-05-31;48758;AMP4ML
695591;1880;20050748;2022-05-31;48758;AMP4ML
696131;1880; 20050748;2022-05-31;48758;AMP4ML
819777;1880;20050751;2022-05-30;48758;AMP4ML
828631;1880;20050751;2022-05-30;48758;AMP4ML
797969;1880;20050751;2022-05-30;48758;AMP4ML
752640;1880;20050751;2022-05-30;48758;AMP4ML
707844;1880;20050751;2022-05-30;48758;AMP4ML
694156;1880;20050751;2022-05-30;48758;AMP4ML
696086;1880;20050751;2022-05-30;48758;AMP4ML
694329;1880;20050751;2022-05-30;48758;AMP4ML
694301;1880;20050751;2022-05-30;48758;AMP4ML
694155;1880;20050751;2022-05-30;48758;AMP4ML
700551;1880;20050751;2022-05-30;48758;AMP4ML
694096;1880;20050751;2022-05-30;48758;AMP4ML
694701;1880;20050751;2022-05-30;48758;AMP4ML
696129;1880;20050751;2022-05-30;48758;AMP4ML
801960;1880;20050798;2022-05-30;48758;AMP4ML
747944;1880;20050798;2022-05-30;48758;AMP4ML
755472;1880;20050798;2022-05-30;48758;AMP4ML
707868;1880;20050798;2022-05-30;48758;AMP4ML
697225;1880;20050798;2022-05-30;48758;AMP4ML
697023;1880;20050798;2022-05-30;48758;AMP4ML
700565;1880;20050798;2022-05-30;48758;AMP4ML
783138;1880;20050817;2022-05-31;48758;AMP4ML
728951;1880;20050817;2022-05-31;48758;AMP4ML
715834;1880;20050817;2022-05-31;48758;AMP4ML
718919;1880;20050817;2022-05-31;48758;AMP4ML
715412;1880;20050817;2022-05-31;48758;AMP4ML
711662;1880;20050817;2022-05-31;48758;AMP4ML
697381;1880;20050817;2022-05-31;48758;AMP4ML
703529;1880;20050817;2022-05-31;48758;AMP4ML
698187;1880;20050817;2022-05-31;48758;AMP4ML
705721;1880;20050817;2022-05-31;48758;AMP4ML
697497;1880;20050817;2022-05-31;48758;AMP4ML
697060;1880;20050817;2022-05-31;48758;AMP4ML
699072;1880;20050817;2022-05-31;48758;AMP4ML
798904;1880;20071014;2022-07-30;48758;AMP4ML
798534;1880;20071014;2022-07-30;48758;AMP4ML
796863;1880;20071014;2022-07-30;48758;AMP4ML
802166;1880;20071014;2022-07-30;48758;AMP4ML
794826;1880;20071014;2022-07-30;48758;AMP4ML
794272;1880;20071014;2022-07-30;48758;AMP4ML
747565;1880;20071014;2022-07-30;48758;AMP4ML
726439;1880;20071014;2022-07-30;48758;AMP4ML
753073;1880;20071014;2022-07-30;48758;AMP4ML
726288;1880;20071014;2022-07-30;48758;AMP4ML
746753;1880;20071014;2022-07-30;48758;AMP4ML
751571;1880;20071014;2022-07-30;48758;AMP4ML
752555;1880;20071014;2022-07-30;48758;AMP4ML
752476;1880;20071014;2022-07-30;48758;AMP4ML
717250;1880;20071014;2022-07-30;48758;AMP4ML
707719;1880;20071014;2022-07-30;48758;AMP4ML
710267;1880;20071014;2022-07-30;48758;AMP4ML
711472;1880;20071014;2022-07-30;48758;AMP4ML
716350;1880;20071014;2022-07-30;48758;AMP4ML
702340;1880;20071014;2022-07-30;48758;AMP4ML
705948;1880;20071014;2022-07-30;48758;AMP4ML
702792;1880;20071014;2022-07-30;48758;AMP4ML
702313;1880;20071014;2022-07-30;48758;AMP4ML
702312;1880;20071014;2022-07-30;48758;AMP4ML
702401;1880;20071014;2022-07-30;48758;AMP4ML
721677;1880;20071014;2022-07-31;48758;AMP4ML
723181;1880;20071014;2022-07-31;48758;AMP4ML
708778;1880;20071014;2022-07-31;48758;AMP4ML
747004;1880;20071016;2022-07-31;48758;AMP4ML
726438;1880;20071016;2022-07-31;48758;AMP4ML
728343;1880;20071016;2022-07-31;48758;AMP4ML
719099;1880;20071016;2022-07-31;48758;AMP4ML
723182;1880;20071016;2022-07-31;48758;AMP4ML
703951;1880;20071016;2022-07-31;48758;AMP4ML
703753;1880;20071016;2022-07-31;48758;AMP4ML
704004;1880;20071016;2022-07-31;48758;AMP4ML
703952;1880;20071016;2022-07-31;48758;AMP4ML
703293;1880;20071016;2022-07-31;48758;AMP4ML
703950;1880;20071016;2022-07-31;48758;AMP4ML
705717;1880;20071016;2022-07-31;48758;AMP4ML
705308;1880;20071016;2022-07-31;48758;AMP4ML
703625;1880;20071016;2022-07-31;48758;AMP4ML
736904;1880; 20081241;2022-08-30;48758;AMP4ML
714222;1880; 20081241;2022-08-30;48758;AMP4ML
715644;1880; 20081241;2022-08-30;48758;AMP4ML
714155;1880; 20081241;2022-08-30;48758;AMP4ML
782429;1880;20081242;2022-08-31;48758;AMP4ML
786359;1880;20081242;2022-08-31;48758;AMP4ML
744585;1880;20081242;2022-08-31;48758;AMP4ML
752559;1880;20081242;2022-08-31;48758;AMP4ML
711314;1880;20081242;2022-08-31;48758;AMP4ML
720103;1880;20081242;2022-08-31;48758;AMP4ML
716806;1880;20081242;2022-08-31;48758;AMP4ML
716808;1880;20081242;2022-08-31;48758;AMP4ML
716807;1880;20081242;2022-08-31;48758;AMP4ML
724250;1880;20081328;2022-08-30;48758;AMP4ML
720440;1880;20081328;2022-08-30;48758;AMP4ML
806972;1880;20081337;2022-08-30;48758;AMP4ML
798621;1880;20101546;2022-10-30;48758;AMP4ML
798360;1880;20101546;2022-10-30;48758;AMP4ML
799024;1880;20101546;2022-10-30;48758;AMP4ML
794347;1880;20101546;2022-10-30;48758;AMP4ML
792255;1880;20101546;2022-10-30;48758;AMP4ML
770836;1880;20101546;2022-10-30;48758;AMP4ML
762363;1880;20101546;2022-10-30;48758;AMP4ML
758381;1880;20101546;2022-10-30;48758;AMP4ML
798654;1880;20111281;2022-11-30;48758;AMP4ML
800918;1880;20111281;2022-11-30;48758;AMP4ML
804190;1880;20111281;2022-11-30;48758;AMP4ML
806160;1880;20111281;2022-11-30;48758;AMP4ML
792642;1880;20111281;2022-11-30;48758;AMP4ML
779570;1880;20111281;2022-11-30;48758;AMP4ML
764051;1880;20111281;2022-11-30;48758;AMP4ML
764549;1880;20111281;2022-11-30;48758;AMP4ML
748341;1880;20111281;2022-11-30;48758;AMP4ML
748597;1880;20111281;2022-11-30;48758;AMP4ML
748212;1880;20111281;2022-11-30;48758;AMP4ML
819696;1880;20121569;2022-12-30;48758;AMP4ML
809643;1880;20121569;2022-12-30;48758;AMP4ML
828135;1880;20121569;2022-12-30;48758;AMP4ML
804813;1880;20121569;2022-12-30;48758;AMP4ML
809912;1880;20121569;2022-12-30;48758;AMP4ML
799773;1880;20121569;2022-12-30;48758;AMP4ML
795707;1880;20121569;2022-12-30;48758;AMP4ML
768804;1880;20121569;2022-12-30;48758;AMP4ML
771502;1880;20121569;2022-12-30;48758;AMP4ML
757594;1880;20121569;2022-12-30;48758;AMP4ML
821440;1880;20121672;2022-12-30;48758;AMP4ML
809645;1880;20121672;2022-12-30;48758;AMP4ML
800871;1880;20121672;2022-12-30;48758;AMP4ML
796782;1880;20121672;2022-12-30;48758;AMP4ML
804858;1880;20121672;2022-12-30;48758;AMP4ML
809920;1880;20121672;2022-12-30;48758;AMP4ML
799796;1880;20121672;2022-12-30;48758;AMP4ML
796778;1880;20121672;2022-12-30;48758;AMP4ML
792116;1880;20121672;2022-12-30;48758;AMP4ML
795720;1880;20121672;2022-12-30;48758;AMP4ML
779398;1880;20121672;2022-12-30;48758;AMP4ML
768531;1880;20121672;2022-12-30;48758;AMP4ML
768801;1880;20121672;2022-12-30;48758;AMP4ML
762551;1880;20121672;2022-12-30;48758;AMP4ML
764042;1880;20121672;2022-12-30;48758;AMP4ML
757711;1880;20121672;2022-12-30;48758;AMP4ML
762818;1880;21020095;2023-02-28;48758;AMP4ML
804818;1880;21040773;2023-04-30;48758;AMP4ML
756446;1880;.78NH3389;2022-10-30;48758;AMP4ML
756421;1880;.78NH3389;2022-10-30;48758;AMP4ML
790526;1880;32586L;2023-10-30;48758;AMP4ML
690050;1880;AB00920;2022-02-28;48758;AMP4ML
690045;1880;AB00920;2022-02-28;48758;AMP4ML
696870;1880;AB-028/20;2022-03-31;48758;AMP4ML
697492;1880;AB-028/20;2022-03-31;48758;AMP4ML
748659;1880;AB-044/20;2022-05-31;48758;AMP4ML
728953;1880;AB-044/20;2022-05-31;48758;AMP4ML
747038;1880;AB-044/20;2022-05-31;48758;AMP4ML
748649;1880;AB-044/20;2022-05-31;48758;AMP4ML
731353;1880;AB-044/20;2022-05-31;48758;AMP4ML
718876;1880;AB-044/20;2022-05-31;48758;AMP4ML
710357;1880;AB-044/20;2022-05-31;48758;AMP4ML
709393;1880;AB-044/20;2022-05-31;48758;AMP4ML
716956;1880;AB-044/20;2022-05-31;48758;AMP4ML
697889;1880;AB-044/20;2022-05-31;48758;AMP4ML
747318;1880;AB04420;2022-05-30;48758;AMP4ML
700109;1880;AB-045/20;2022-05-31;48758;AMP4ML
828536;1880;AB-047/20;2022-05-30;48758;AMP4ML
731870;1880;AB-047/20;2022-05-30;48758;AMP4ML
730832;1880;AB-047/20;2022-05-30;48758;AMP4ML
741735;1880;AB-047/20;2022-05-30;48758;AMP4ML
728164;1880;AB-047/20;2022-05-30;48758;AMP4ML
734067;1880;AB-047/20;2022-05-30;48758;AMP4ML
710895;1880;AB-047/20;2022-05-30;48758;AMP4ML
725180;1880;AB-047/20;2022-05-30;48758;AMP4ML
723531;1880;AB-047/20;2022-05-30;48758;AMP4ML
705146;1880;AB-047/20;2022-05-30;48758;AMP4ML
828208;1880;AB-092/20;2022-08-30;48758;AMP4ML
800903;1880;AB-092/20;2022-08-30;48758;AMP4ML
797811;1880;AB-092/20;2022-08-30;48758;AMP4ML
792519;1880;AB-092/20;2022-08-30;48758;AMP4ML
779523;1880;AB-092/20;2022-08-30;48758;AMP4ML
767048;1880;AB-092/20;2022-08-30;48758;AMP4ML
769806;1880;AB-092/20;2022-08-30;48758;AMP4ML
763901;1880;AB-092/20;2022-08-30;48758;AMP4ML
767578;1880;AB-092/20;2022-08-30;48758;AMP4ML
760569;1880;AB-092/20;2022-08-30;48758;AMP4ML
782809;1880;L20040555;2022-04-30;48758;AMP4ML
691563;1880;L20040555;2022-04-30;48758;AMP4ML
690047;1880;L20040555;2022-04-30;48758;AMP4ML
690044;1880;L20040555;2022-04-30;48758;AMP4ML
690012;1880;L20040555;2022-04-30;48758;AMP4ML
682554;1882;9512016BA;2022-05-30;48887;AMP100MG
765523;1883;00000000;2022-05-30;48888;AMP100MG
548407;1883;19102022;2022-10-19;48888;AMP100MG
491132;1883;19102022;2022-10-19;48888;AMP100MG
706452;1883; 9030116BA;2022-10-30;48888;AMP100MG
784855;1883;0021126AA;2023-10-30;48888;AMP100MG
764268;1883;0021126AA;2023-10-30;48888;AMP100MG
756369;1883;0021126AA;2023-10-30;48888;AMP100MG
756370;1883;0021126AA;2023-10-30;48888;AMP100MG
754399;1883;0021126AA;2023-10-30;48888;AMP100MG
785166;1883;0080126AA;2023-10-30;48888;AMP100MG
765546;1883;0080126AA;2023-10-30;48888;AMP100MG
760859;1883;0080126AA;2023-10-30;48888;AMP100MG
758891;1883;0080126AA;2023-10-30;48888;AMP100MG
768405;1883;0080126AA;2023-10-30;48888;AMP100MG
768050;1883;0080126AA;2023-10-30;48888;AMP100MG
756640;1883;0080126AA;2023-10-30;48888;AMP100MG
756187;1883;0080126AA;2023-10-30;48888;AMP100MG
757668;1883;0080126AA;2023-10-30;48888;AMP100MG
756636;1883;0080126AA;2023-10-30;48888;AMP100MG
707935;1883;0112026AA;2023-01-30;48888;AMP100MG
785838;1883;0112026AA;2023-01-31;48888;AMP100MG
707926;1883;0112026AA;2023-01-31;48888;AMP100MG
708425;1883;0112026AA;2023-01-31;48888;AMP100MG
707911;1883;0112026AA;2023-01-31;48888;AMP100MG
730532;1883;0132026BA;2023-01-01;48888;AMP100MG
733885;1883;0132026BA;2023-01-01;48888;AMP100MG
727077;1883;0132026BA;2023-01-01;48888;AMP100MG
743265;1883;0132026BA;2023-01-30;48888;AMP100MG
824439;1883;0142126BA;2023-11-30;48888;AMP100MG
824438;1883;0142126BA;2023-11-30;48888;AMP100MG
819660;1883;0142126BA;2023-11-30;48888;AMP100MG
729002;1883;0182026BA;2023-01-30;48888;AMP100MG
727557;1883;0182026BA;2023-01-30;48888;AMP100MG
735973;1883;0182026BA;2023-01-30;48888;AMP100MG
715480;1883;0182026BA;2023-01-30;48888;AMP100MG
710628;1883;0182026BA;2023-01-30;48888;AMP100MG
709774;1883;0182026BA;2023-01-30;48888;AMP100MG
714150;1883;0182026BA;2023-01-30;48888;AMP100MG
723572;1883;0182026BA;2023-01-30;48888;AMP100MG
710727;1883;0182026BA;2023-01-30;48888;AMP100MG
815926;1883;0182026BA;2023-01-31;48888;AMP100MG
784560;1883;0182026BA;2023-01-31;48888;AMP100MG
738586;1883;0182026BA;2023-01-31;48888;AMP100MG
739547;1883;0182026BA;2023-01-31;48888;AMP100MG
717179;1883;0182026BA;2023-01-31;48888;AMP100MG
724575;1883;0182026BA;2023-01-31;48888;AMP100MG
709621;1883;0182026BA;2023-01-31;48888;AMP100MG
709765;1883;0182026BA;2023-01-31;48888;AMP100MG
766946;1883;0240126A;2023-12-30;48888;AMP100MG
786156;1883;0240126AA;2023-12-30;48888;AMP100MG
766735;1883;0240126AA;2023-12-30;48888;AMP100MG
765978;1883;0240126AA;2023-12-30;48888;AMP100MG
766099;1883;0240126AA;2023-12-30;48888;AMP100MG
768921;1883;0240126AA;2023-12-30;48888;AMP100MG
771024;1883;0240126AA;2023-12-30;48888;AMP100MG
765920;1883;0240126AA;2023-12-30;48888;AMP100MG
768051;1883;0240126AA;2023-12-30;48888;AMP100MG
819291;1883;0241126AA;2023-12-31;48888;AMP100MG
811082;1883;0241126AA;2023-12-31;48888;AMP100MG
799765;1883;0241126AA;2023-12-31;48888;AMP100MG
799769;1883;0241126BA;2023-12-30;48888;AMP100MG
796901;1883;0241126BA;2023-12-30;48888;AMP100MG
792643;1883;0241126BA;2023-12-30;48888;AMP100MG
793074;1883;0241126BA;2023-12-30;48888;AMP100MG
796911;1883;0251126AA;2023-12-31;48888;AMP100MG
805349;1883;0251126AA;2023-12-31;48888;AMP100MG
806465;1883;0251126AA;2023-12-31;48888;AMP100MG
799782;1883;0251126AA;2023-12-31;48888;AMP100MG
737938;1883;0441026AA;2023-01-04;48888;AMP100MG
741956;1883;0441026AA;2023-01-04;48888;AMP100MG
785165;1883;0441026AA;2023-04-30;48888;AMP100MG
727205;1883;0441026AA;2023-04-30;48888;AMP100MG
739308;1883;0441026AA;2023-04-30;48888;AMP100MG
737210;1883;0441026AA;2023-04-30;48888;AMP100MG
728610;1883;0441026AA;2023-04-30;48888;AMP100MG
738492;1883;0441026AA;2023-04-30;48888;AMP100MG
745621;1883;0510026AA;2023-05-30;48888;AMP100MG
748211;1883;0510026AA;2023-05-30;48888;AMP100MG
744035;1883;0510026AA;2023-05-30;48888;AMP100MG
742508;1883;0510026AA;2023-05-30;48888;AMP100MG
786486;1883;0510026AA;2023-05-31;48888;AMP100MG
744945;1883;0510026AA;2023-05-31;48888;AMP100MG
747141;1883;0541026BA;2023-05-30;48888;AMP100MG
748209;1883;0541026BA;2023-05-30;48888;AMP100MG
753973;1883;0541026BA;2023-05-30;48888;AMP100MG
823448;1883;0731026AA;2023-07-30;48888;AMP100MG
760864;1883;0731026AA;2023-07-30;48888;AMP100MG
763759;1883;0731026AA;2023-07-30;48888;AMP100MG
751228;1883;0731026AA;2023-07-30;48888;AMP100MG
750022;1883;0731026AA;2023-07-30;48888;AMP100MG
753972;1883;0731026AA;2023-07-30;48888;AMP100MG
753969;1883;0731026AA;2023-07-30;48888;AMP100MG
810032;1883;1220026BA;2024-02-29;48888;AMP100MG
806064;1883;1220026BA;2024-02-29;48888;AMP100MG
775285;1883;1220026BA;2024-02-29;48888;AMP100MG
777959;1883;1220026BA;2024-02-29;48888;AMP100MG
773300;1883;1220026BA;2024-02-29;48888;AMP100MG
812613;1883;8131116AA;2021-11-30;48888;AMP100MG
791813;1883;8131116AA;2021-11-30;48888;AMP100MG
784853;1883;8131116AA;2021-11-30;48888;AMP100MG
726431;1883;8131116AA;2021-11-30;48888;AMP100MG
695557;1883;8131116AA;2021-11-30;48888;AMP100MG
676613;1883;8131116AA;2021-11-30;48888;AMP100MG
675865;1883;8131116AA;2021-11-30;48888;AMP100MG
641720;1883;8131116AA;2021-11-30;48888;AMP100MG
643899;1883;8141116BA;2021-11-30;48888;AMP100MG
644293;1883;8141116BA;2021-11-30;48888;AMP100MG
642843;1883;8141116BA;2021-11-30;48888;AMP100MG
641628;1883;8250116BA;2021-12-30;48888;AMP100MG
815310;1883;8270116AA;2021-12-30;48888;AMP100MG
786829;1883;8270116AA;2021-12-30;48888;AMP100MG
681926;1883;8270116AA;2021-12-30;48888;AMP100MG
644976;1883;8270116AA;2021-12-30;48888;AMP100MG
644714;1883;8270116AA;2021-12-30;48888;AMP100MG
643121;1883;8270116AA;2021-12-30;48888;AMP100MG
642879;1883;8270116AA;2021-12-30;48888;AMP100MG
643122;1883;8270116AA;2021-12-30;48888;AMP100MG
645028;1883;8270116AA;2021-12-30;48888;AMP100MG
785499;1883;9030116BA;2022-10-30;48888;AMP100MG
705483;1883;9030116BA;2022-10-30;48888;AMP100MG
700048;1883;9030116BA;2022-10-30;48888;AMP100MG
702386;1883;9030116BA;2022-10-31;48888;AMP100MG
700042;1883;9030116BA;2022-10-31;48888;AMP100MG
721777;1883;9250116BA;2022-12-31;48888;AMP100MG
703162;1883;9250116BA;2022-12-31;48888;AMP100MG
706491;1883;9250116BA;2022-12-31;48888;AMP100MG
705252;1883;9250116BA;2022-12-31;48888;AMP100MG
649153;1883;9251016AA;2022-02-28;48888;AMP100MG
649583;1883;9251016AA;2022-02-28;48888;AMP100MG
651043;1883;9251016AA;2022-02-28;48888;AMP100MG
649605;1883;9251016AA;2022-02-28;48888;AMP100MG
681935;1883;9281016BA;2022-02-28;48888;AMP100MG
659640;1883;9281016BA;2022-02-28;48888;AMP100MG
676536;1883;9281016BA;2022-02-28;48888;AMP100MG
658921;1883;9281016BA;2022-02-28;48888;AMP100MG
648765;1883;9281016BA;2022-02-28;48888;AMP100MG
654867;1883;9281016BA;2022-02-28;48888;AMP100MG
649353;1883;9281016BA;2022-02-28;48888;AMP100MG
646181;1883;9281016BA;2022-02-28;48888;AMP100MG
647954;1883;9281016BA;2022-02-28;48888;AMP100MG
646730;1883;9281016BA;2022-02-28;48888;AMP100MG
815311;1883;9291016BA;2022-02-28;48888;AMP100MG
785164;1883;9291016BA;2022-02-28;48888;AMP100MG
660924;1883;9291016BA;2022-02-28;48888;AMP100MG
670478;1883;9291016BA;2022-02-28;48888;AMP100MG
659882;1883;9291016BA;2022-02-28;48888;AMP100MG
672088;1883;9291016BA;2022-02-28;48888;AMP100MG
652172;1883;9291016BA;2022-02-28;48888;AMP100MG
651337;1883;9291016BA;2022-02-28;48888;AMP100MG
655424;1883;9291016BA;2022-02-28;48888;AMP100MG
815925;1883;9331016AA;2022-03-30;48888;AMP100MG
785498;1883;9331016AA;2022-03-30;48888;AMP100MG
679917;1883;9331016AA;2022-03-30;48888;AMP100MG
675663;1883;9331016AA;2022-03-30;48888;AMP100MG
665669;1883;9341016AA;2022-03-30;48888;AMP100MG
656487;1883;9341016AA;2022-03-30;48888;AMP100MG
668961;1883;9341016BA;2022-03-30;48888;AMP100MG
673192;1883;9341016BA;2022-03-30;48888;AMP100MG
676236;1883;9351016AA;2022-03-30;48888;AMP100MG
667641;1883;9351016AA;2022-03-30;48888;AMP100MG
670879;1883;9351016AA;2022-03-30;48888;AMP100MG
673251;1883;9351016AA;2022-03-30;48888;AMP100MG
665258;1883;9351016AA;2022-03-30;48888;AMP100MG
659577;1883;9351016AA;2022-03-30;48888;AMP100MG
785837;1883;9372016AA;2022-03-30;48888;AMP100MG
679206;1883;9372016AA;2022-03-30;48888;AMP100MG
665054;1883;9372016AA;2022-03-30;48888;AMP100MG
674004;1883;9372016AA;2022-03-30;48888;AMP100MG
665215;1883;9372016AA;2022-03-30;48888;AMP100MG
672566;1883;9372016AA;2022-03-30;48888;AMP100MG
666780;1883;9372016AA;2022-03-30;48888;AMP100MG
668135;1883;9372016AA;2022-03-30;48888;AMP100MG
816437;1883;9502016BA;2022-05-30;48888;AMP100MG
684592;1883;9502016BA;2022-05-30;48888;AMP100MG
684208;1883;9502016BA;2022-05-30;48888;AMP100MG
684868;1883;9502016BA;2022-05-30;48888;AMP100MG
681363;1883;9502016BA;2022-05-31;48888;AMP100MG
685257;1883;9502016BA;2022-05-31;48888;AMP100MG
694997;1883;9502016BA;2022-05-31;48888;AMP100MG
680781;1883;9502016BA;2022-05-31;48888;AMP100MG
815312;1883;9512016BA;2022-05-30;48888;AMP100MG
682392;1883;9512016BA;2022-05-30;48888;AMP100MG
821387;1883;9512016BA;2022-05-31;48888;AMP100MG
728954;1883;9512016BA;2022-05-31;48888;AMP100MG
728098;1883;9512016BA;2022-05-31;48888;AMP100MG
710665;1883;9512016BA;2022-05-31;48888;AMP100MG
682947;1883;9512016BA;2022-05-31;48888;AMP100MG
682021;1883;9512016BA;2022-05-31;48888;AMP100MG
705309;1883;9512016BA;2022-05-31;48888;AMP100MG
693073;1883;9512016BA;2022-05-31;48888;AMP100MG
814761;1883;9522016AA;2022-05-31;48888;AMP100MG
691970;1883;9522016AA;2022-05-31;48888;AMP100MG
695611;1883;9522016AA;2022-05-31;48888;AMP100MG
686899;1883;9522016AA;2022-05-31;48888;AMP100MG
697977;1883;9522016AA;2022-05-31;48888;AMP100MG
816438;1883;9720016AA;2022-07-30;48888;AMP100MG
784854;1883;9720016AA;2022-07-30;48888;AMP100MG
692445;1883;9720016AA;2022-07-30;48888;AMP100MG
695612;1883;9720016AA;2022-07-30;48888;AMP100MG
699556;1883;9720016BA;2022-07-30;48888;AMP100MG
706901;1883;9720016BA;2022-07-31;48888;AMP100MG
706446;1883;9720016BA;2022-07-31;48888;AMP100MG
